Approach,Size,Difficulty,TimeStep,NumChanges,AdaptTime,SuccessRate,AvgPathLength
A* Oracle,200,Easy,8,1,5.44732,1,4.43204
A* Oracle,200,Easy,9,1,5.4417,1,4.4321
A* Oracle,200,Easy,10,1,5.45158,1,4.43219
A* Oracle,200,Easy,11,4,5.44417,1,4.43219
A* Oracle,200,Easy,12,1,5.44622,1,4.43213
A* Oracle,200,Easy,13,1,5.44202,1,4.43213
A* Oracle,200,Easy,14,1,5.44689,1,4.4321
A* Oracle,200,Easy,15,1,5.44579,1,4.43213
A* Oracle,200,Easy,16,3,5.44588,1,4.43198
A* Oracle,200,Easy,17,1,5.44692,1,4.43198
A* Oracle,200,Easy,18,1,5.44762,1,4.43201
A* Oracle,200,Easy,19,1,5.44699,1,4.43207
A* Oracle,200,Easy,20,1,5.45006,1,4.43201
A* Oracle,200,Easy,21,1,5.45603,1,4.43204
A* Oracle,200,Easy,22,2,5.44975,1,4.43204
A* Oracle,200,Easy,23,1,5.44527,1,4.43204
A* Oracle,200,Easy,24,1,5.44616,1,4.4321
A* Oracle,200,Easy,25,1,5.44534,1,4.43207
A* Oracle,200,Easy,26,1,5.44549,1,4.4321
A* Oracle,200,Easy,27,1,5.44668,1,4.43139
A* Oracle,200,Easy,28,1,5.4466,1,4.4313
A* Oracle,200,Easy,29,1,5.44726,1,4.43145
A* Oracle,200,Easy,30,1,5.44998,1,4.43152
A* Oracle,200,Easy,31,2,5.4512,1,4.43152
A* Oracle,200,Easy,32,1,5.44667,1,4.43149
A* Oracle,200,Easy,33,2,5.4612,1,4.43161
A* Oracle,200,Easy,34,9,5.45125,1,4.43136
A* Oracle,200,Easy,35,1,5.4533,1,4.43099
A* Oracle,200,Easy,36,1,5.44883,1,4.43102
A* Oracle,200,Easy,37,1,5.45315,1,4.43096
A* Oracle,200,Easy,38,1,5.44823,1,4.43093
A* Oracle,200,Easy,39,1,5.45025,1,4.43084
A* Oracle,200,Easy,40,1,5.45035,1,4.43084
A* Oracle,200,Easy,41,1,5.45142,1,4.43087
A* Oracle,200,Easy,42,1,5.44504,1,4.43093
A* Oracle,200,Easy,43,1,5.44929,1,4.43099
A* Oracle,200,Easy,44,1,5.44165,1,4.43102
A* Oracle,200,Easy,45,1,5.45373,1,4.43102
A* Oracle,200,Easy,46,1,5.44394,1,4.43102
A* Oracle,200,Easy,47,2,5.44755,1,4.43102
A* Oracle,200,Easy,48,1,5.44168,1,4.4309
A* Oracle,200,Easy,49,1,5.44477,1,4.4309
A* Oracle,200,Easy,50,2,5.45107,1,4.4309
Local,200,Easy,0,0,0,0.99717,4.58867
Local,200,Easy,1,1,0.316804,0.99717,4.58818
Local,200,Easy,2,6,1.93568,0.997262,4.58559
Local,200,Easy,3,1,0.210508,0.997262,4.58556
Local,200,Easy,4,1,0.260512,0.997262,4.58553
Local,200,Easy,5,1,0.299533,0.997262,4.58535
Local,200,Easy,6,1,0.176391,0.997262,4.5851
Local,200,Easy,7,1,0.324995,0.997293,4.58471
Local,200,Easy,8,1,0.304718,0.997293,4.58459
Local,200,Easy,9,1,0.303929,0.997293,4.58403
Local,200,Easy,10,1,0.252201,0.997293,4.58385
Local,200,Easy,11,4,1.74905,0.997323,4.58278
Local,200,Easy,12,1,0.192369,0.997323,4.58235
Local,200,Easy,13,1,0.219202,0.997323,4.58223
Local,200,Easy,14,1,0.295074,0.997323,4.58152
Local,200,Easy,15,1,0.206948,0.997323,4.58133
Local,200,Easy,16,3,0.68165,0.997323,4.58111
Local,200,Easy,17,1,0.133584,0.997323,4.58108
Local,200,Easy,18,1,0.288762,0.997323,4.58118
Local,200,Easy,19,1,0.241135,0.997323,4.58124
Local,200,Easy,20,1,0.456839,0.997323,4.58047
Local,200,Easy,21,1,0.257864,0.997323,4.57976
Local,200,Easy,22,2,0.625089,0.997323,4.57754
Local,200,Easy,23,1,0.185744,0.997323,4.57738
Local,200,Easy,24,1,0.183472,0.997323,4.57673
Local,200,Easy,25,1,0.216675,0.997323,4.57633
Local,200,Easy,26,1,0.233532,0.997323,4.5763
Local,200,Easy,27,1,0.247551,0.997323,4.57541
Local,200,Easy,28,1,0.191621,0.997323,4.57544
Local,200,Easy,29,1,0.243161,0.997323,4.57535
Local,200,Easy,30,1,0.416195,0.997323,4.57538
Local,200,Easy,31,2,0.41623,0.997323,4.57519
Local,200,Easy,32,1,0.22307,0.997323,4.57436
Local,200,Easy,33,2,0.382319,0.997323,4.57411
Local,200,Easy,34,9,2.90025,0.997323,4.57134
Local,200,Easy,35,1,0.34195,0.997323,4.57072
Local,200,Easy,36,1,0.290046,0.997323,4.57066
Local,200,Easy,37,1,0.19346,0.997323,4.57053
Local,200,Easy,38,1,0.38522,0.997323,4.57016
Local,200,Easy,39,1,0.187911,0.997323,4.56973
Local,200,Easy,40,1,0.231385,0.997323,4.56964
Local,200,Easy,41,1,0.219241,0.997323,4.57001
Local,200,Easy,42,1,0.195821,0.997323,4.56992
Local,200,Easy,43,1,0.233984,0.997323,4.56982
Local,200,Easy,44,1,0.206832,0.997323,4.56995
Local,200,Easy,45,1,0.21854,0.997323,4.56986
Local,200,Easy,46,1,0.238884,0.997323,4.56942
Local,200,Easy,47,2,0.704506,0.997323,4.56813
Local,200,Easy,48,1,0.237673,0.997323,4.56807
Local,200,Easy,49,1,0.208292,0.997323,4.56804
Local,200,Easy,50,2,0.470887,0.997323,4.56748
Hierarchy,200,Easy,0,0,0,0.997723,4.57055
Hierarchy,200,Easy,1,1,0.706554,0.997723,4.57018
Hierarchy,200,Easy,2,6,4.28316,0.997723,4.56701
Hierarchy,200,Easy,3,1,0.578376,0.997723,4.56623
Hierarchy,200,Easy,4,1,0.620402,0.997723,4.5663
Hierarchy,200,Easy,5,1,0.713978,0.997723,4.56657
Hierarchy,200,Easy,6,1,0.783863,0.997723,4.5662
Hierarchy,200,Easy,7,1,0.74054,0.997723,4.5659
Hierarchy,200,Easy,8,1,0.838171,0.997723,4.5658
Hierarchy,200,Easy,9,1,0.46545,0.997723,4.5659
Hierarchy,200,Easy,10,1,0.881951,0.997723,4.565
Hierarchy,200,Easy,11,4,3.7313,0.997723,4.56142
Hierarchy,200,Easy,12,1,0.457091,0.997723,4.56096
Hierarchy,200,Easy,13,1,0.602848,0.997723,4.56062
Hierarchy,200,Easy,14,1,0.646677,0.997723,4.55782
Hierarchy,200,Easy,15,1,0.507366,0.997723,4.55742
Hierarchy,200,Easy,16,3,1.47262,0.997785,4.55593
Hierarchy,200,Easy,17,1,0.431991,0.997785,4.5559
Hierarchy,200,Easy,18,1,0.513099,0.997785,4.55593
Hierarchy,200,Easy,19,1,0.486526,0.997785,4.55451
Hierarchy,200,Easy,20,1,1.3708,0.997785,4.55331
Hierarchy,200,Easy,21,1,0.55735,0.997785,4.55223
Hierarchy,200,Easy,22,2,1.2603,0.997785,4.55047
Hierarchy,200,Easy,23,1,0.402781,0.997785,4.55041
Hierarchy,200,Easy,24,1,0.530545,0.997785,4.54955
Hierarchy,200,Easy,25,1,0.569495,0.997785,4.54921
Hierarchy,200,Easy,26,1,0.44412,0.997785,4.5489
Hierarchy,200,Easy,27,1,0.697705,0.997785,4.54788
Hierarchy,200,Easy,28,1,0.547316,0.997785,4.54773
Hierarchy,200,Easy,29,1,0.486737,0.997785,4.54755
Hierarchy,200,Easy,30,1,0.676457,0.997785,4.54622
Hierarchy,200,Easy,31,2,1.17219,0.997785,4.54526
Hierarchy,200,Easy,32,1,0.536092,0.997785,4.54462
Hierarchy,200,Easy,33,2,1.06103,0.997785,4.54449
Hierarchy,200,Easy,34,9,6.91322,0.997785,4.53561
Hierarchy,200,Easy,35,1,0.63184,0.997785,4.53413
Hierarchy,200,Easy,36,1,0.535078,0.997785,4.5341
Hierarchy,200,Easy,37,1,0.531682,0.997785,4.53367
Hierarchy,200,Easy,38,1,0.647712,0.997785,4.53142
Hierarchy,200,Easy,39,1,0.459447,0.997785,4.53114
Hierarchy,200,Easy,40,1,0.454901,0.997785,4.53102
Hierarchy,200,Easy,41,1,0.685116,0.997785,4.52988
Hierarchy,200,Easy,42,1,0.551264,0.997785,4.52929
Hierarchy,200,Easy,43,1,0.581309,0.997785,4.52886
Hierarchy,200,Easy,44,1,0.580212,0.997785,4.52704
Hierarchy,200,Easy,45,1,0.475556,0.997785,4.52689
Hierarchy,200,Easy,46,1,0.540087,0.997785,4.52661
Hierarchy,200,Easy,47,2,1.59561,0.997939,4.52123
Hierarchy,200,Easy,48,1,0.434762,0.997939,4.51996
Hierarchy,200,Easy,49,1,0.435242,0.997939,4.5199
Hierarchy,200,Easy,50,2,0.800523,0.997939,4.51953
A* Static,200,Medium,0,0,0,0.99972,4.54819
A* Static,200,Medium,1,1,0,0.999615,4.54824
A* Static,200,Medium,2,6,0,0.998739,4.54876
A* Static,200,Medium,3,1,0,0.998704,4.54867
A* Static,200,Medium,4,1,0,0.998669,4.54862
A* Static,200,Medium,5,1,0,0.998389,4.54797
A* Static,200,Medium,6,1,0,0.998319,4.54783
A* Static,200,Medium,7,1,0,0.998109,4.5477
A* Static,200,Medium,8,1,0,0.998074,4.54758
A* Static,200,Medium,9,1,0,0.997653,4.54743
A* Static,200,Medium,10,1,0,0.997618,4.54741
A* Static,200,Medium,11,4,0,0.996533,4.54351
A* Static,200,Medium,12,1,0,0.996498,4.54342
A* Static,200,Medium,13,1,0,0.996428,4.54328
A* Static,200,Medium,14,1,0,0.996323,4.54306
A* Static,200,Medium,15,1,0,0.996288,4.54294
A* Static,200,Medium,16,3,0,0.996183,4.54296
A* Static,200,Medium,17,1,0,0.996077,4.54246
A* Static,200,Medium,18,1,0,0.995867,4.54201
A* Static,200,Medium,19,1,0,0.995797,4.54215
A* Static,200,Medium,20,1,0,0.995552,4.54229
A* Static,200,Medium,21,1,0,0.995482,4.54201
A* Static,200,Medium,22,2,0,0.995307,4.54143
A* Static,200,Medium,23,1,0,0.995132,4.541
A* Static,200,Medium,24,1,0,0.994922,4.54087
A* Static,200,Medium,25,1,0,0.994887,4.54071
A* Static,200,Medium,26,1,0,0.994852,4.54066
A* Static,200,Medium,27,1,0,0.994782,4.54059
A* Static,200,Medium,28,1,0,0.994712,4.54038
A* Static,200,Medium,29,1,0,0.994677,4.5403
A* Static,200,Medium,30,1,0,0.994642,4.54028
A* Static,200,Medium,31,2,0,0.993451,4.53899
A* Static,200,Medium,32,1,0,0.993416,4.53912
A* Static,200,Medium,33,2,0,0.993206,4.53958
A* Static,200,Medium,34,9,0,0.991665,4.53805
A* Static,200,Medium,35,1,0,0.990789,4.53694
A* Static,200,Medium,36,1,0,0.990754,4.53696
A* Static,200,Medium,37,1,0,0.990684,4.53696
A* Static,200,Medium,38,1,0,0.990334,4.53722
A* Static,200,Medium,39,1,0,0.990299,4.5371
A* Static,200,Medium,40,1,0,0.989949,4.53626
A* Static,200,Medium,41,1,0,0.989913,4.53639
A* Static,200,Medium,42,1,0,0.989773,4.53661
A* Static,200,Medium,43,1,0,0.989738,4.53669
A* Static,200,Medium,44,1,0,0.989703,4.53671
A* Static,200,Medium,45,1,0,0.989178,4.5359
A* Static,200,Medium,46,1,0,0.989143,4.53592
A* Static,200,Medium,47,2,0,0.989038,4.53555
A* Static,200,Medium,48,1,0,0.988793,4.53576
A* Static,200,Medium,49,1,0,0.988618,4.53557
A* Static,200,Medium,50,2,0,0.988162,4.53511
A* Oracle,200,Medium,0,0,0,0.99972,4.54819
A* Oracle,200,Medium,1,1,3.80421,0.99972,4.54826
A* Oracle,200,Medium,2,6,3.80508,0.99972,4.54854
A* Oracle,200,Medium,3,1,3.80333,0.99972,4.54854
A* Oracle,200,Medium,4,1,3.8096,0.99972,4.54847
A* Oracle,200,Medium,5,1,3.81266,0.99972,4.5485
A* Oracle,200,Medium,6,1,3.81029,0.99972,4.5485
A* Oracle,200,Medium,7,1,3.81018,0.99972,4.54847
A* Oracle,200,Medium,8,1,3.81347,0.99972,4.54843
A* Oracle,200,Medium,9,1,3.80916,0.99972,4.54822
A* Oracle,200,Medium,10,1,3.80779,0.99972,4.54812
A* Oracle,200,Medium,11,4,3.81411,0.99972,4.54808
A* Oracle,200,Medium,12,1,3.80877,0.99972,4.54801
A* Oracle,200,Medium,13,1,3.81239,0.99972,4.54791
A* Oracle,200,Medium,14,1,3.81484,0.99972,4.54787
A* Oracle,200,Medium,15,1,3.81017,0.999685,4.54782
A* Oracle,200,Medium,16,3,3.81099,0.999685,4.54775
A* Oracle,200,Medium,17,1,3.81359,0.999685,4.54765
A* Oracle,200,Medium,18,1,3.81459,0.999685,4.54765
A* Oracle,200,Medium,19,1,3.81329,0.999685,4.54768
A* Oracle,200,Medium,20,1,3.81118,0.999685,4.54772
A* Oracle,200,Medium,21,1,3.81698,0.999685,4.54768
A* Oracle,200,Medium,22,2,3.80977,0.999685,4.54775
A* Oracle,200,Medium,23,1,3.8122,0.999685,4.54765
A* Oracle,200,Medium,24,1,3.81016,0.999685,4.54772
A* Oracle,200,Medium,25,1,3.81058,0.999685,4.54772
A* Oracle,200,Medium,26,1,3.81368,0.999685,4.54775
A* Oracle,200,Medium,27,1,3.81503,0.999685,4.54772
A* Oracle,200,Medium,28,1,3.81158,0.999685,4.54768
A* Oracle,200,Medium,29,1,3.82226,0.999685,4.54765
A* Oracle,200,Medium,30,1,3.81584,0.999685,4.54761
A* Oracle,200,Medium,31,2,3.81262,0.999685,4.54768
A* Oracle,200,Medium,32,1,3.81318,0.999685,4.5473
A* Oracle,200,Medium,33,2,3.80828,0.999685,4.5473
A* Oracle,200,Medium,34,9,3.81398,0.999685,4.54695
A* Oracle,200,Medium,35,1,3.81099,0.999685,4.54579
A* Oracle,200,Medium,36,1,3.80776,0.999685,4.54579
A* Oracle,200,Medium,37,1,3.81273,0.999685,4.54558
A* Oracle,200,Medium,38,1,3.8112,0.999685,4.54568
A* Oracle,200,Medium,39,1,3.8106,0.999685,4.54565
A* Oracle,200,Medium,40,1,3.81077,0.999685,4.54526
A* Oracle,200,Medium,41,1,3.81297,0.999685,4.54498
A* Oracle,200,Medium,42,1,3.81684,0.999685,4.54498
A* Oracle,200,Medium,43,1,3.81247,0.999685,4.54498
A* Oracle,200,Medium,44,1,3.81081,0.999685,4.54498
A* Oracle,200,Medium,45,1,3.81309,0.999685,4.54498
A* Oracle,200,Medium,46,1,3.8078,0.999685,4.54505
A* Oracle,200,Medium,47,2,3.80967,0.999685,4.54502
A* Oracle,200,Medium,48,1,3.81033,0.999685,4.54537
A* Oracle,200,Medium,49,1,3.81379,0.999685,4.54537
A* Oracle,200,Medium,50,2,3.81315,0.999685,4.54498
Local,200,Medium,0,0,0,0.994151,4.6686
Local,200,Medium,1,1,0.185453,0.994151,4.66864
Local,200,Medium,2,6,1.79656,0.994151,4.66589
Local,200,Medium,3,1,0.26637,0.994151,4.66547
Local,200,Medium,4,1,0.16805,0.994186,4.66523
Local,200,Medium,5,1,0.193358,0.994186,4.66523
Local,200,Medium,6,1,0.277058,0.994186,4.66516
Local,200,Medium,7,1,0.200348,0.994186,4.66492
Local,200,Medium,8,1,0.29298,0.994186,4.66464
Local,200,Medium,9,1,0.31637,0.994186,4.66435
Local,200,Medium,10,1,0.209399,0.994186,4.66425
Local,200,Medium,11,4,0.791338,0.994221,4.66401
Local,200,Medium,12,1,0.250349,0.994221,4.66341
Local,200,Medium,13,1,0.178802,0.994256,4.66321
Local,200,Medium,14,1,0.429688,0.994256,4.66174
Local,200,Medium,15,1,0.374305,0.994221,4.66141
Local,200,Medium,16,3,0.486612,0.994221,4.65968
Local,200,Medium,17,1,0.522005,0.994221,4.65771
Local,200,Medium,18,1,0.314504,0.994221,4.65679
Local,200,Medium,19,1,0.192279,0.994221,4.65637
Local,200,Medium,20,1,0.269957,0.994221,4.65637
Local,200,Medium,21,1,0.663676,0.994221,4.65626
Local,200,Medium,22,2,0.704963,0.994221,4.65619
Local,200,Medium,23,1,0.236104,0.994221,4.65538
Local,200,Medium,24,1,0.260519,0.994221,4.65492
Local,200,Medium,25,1,0.199261,0.994221,4.65489
Local,200,Medium,26,1,0.188055,0.994221,4.65485
Local,200,Medium,27,1,0.341124,0.994221,4.65404
Local,200,Medium,28,1,0.2615,0.994221,4.6539
Local,200,Medium,29,1,0.330874,0.994221,4.65214
Local,200,Medium,30,1,0.260713,0.994221,4.65207
Local,200,Medium,31,2,0.485695,0.994221,4.65172
Local,200,Medium,32,1,0.248042,0.994221,4.65137
Local,200,Medium,33,2,0.282872,0.994221,4.65119
Local,200,Medium,34,9,3.24566,0.994221,4.64848
Local,200,Medium,35,1,0.227167,0.994221,4.64725
Local,200,Medium,36,1,0.171003,0.994221,4.64721
Local,200,Medium,37,1,0.202192,0.994221,4.64696
Local,200,Medium,38,1,0.36293,0.994221,4.64693
Local,200,Medium,39,1,0.450492,0.994221,4.64658
Local,200,Medium,40,1,0.43712,0.994221,4.6457
Local,200,Medium,41,1,0.231902,0.994221,4.64524
Local,200,Medium,42,1,0.25835,0.994221,4.6451
Local,200,Medium,43,1,0.272313,0.994221,4.64499
Local,200,Medium,44,1,0.232881,0.994221,4.64492
Local,200,Medium,45,1,0.366093,0.994221,4.64446
Local,200,Medium,46,1,0.199028,0.994221,4.64429
Local,200,Medium,47,2,0.681571,0.994221,4.64446
Local,200,Medium,48,1,0.27009,0.994221,4.64471
Local,200,Medium,49,1,0.195052,0.994221,4.64489
Local,200,Medium,50,2,0.467863,0.994221,4.64478
Hierarchy,200,Medium,0,0,0,0.99275,4.64831
Hierarchy,200,Medium,1,1,0.680437,0.99275,4.6482
Hierarchy,200,Medium,2,6,4.19802,0.992435,4.6428
Hierarchy,200,Medium,3,1,0.509712,0.992435,4.64128
Hierarchy,200,Medium,4,1,0.466021,0.992435,4.64068
Hierarchy,200,Medium,5,1,0.536694,0.992435,4.6404
Hierarchy,200,Medium,6,1,0.665872,0.992435,4.64005
Hierarchy,200,Medium,7,1,0.577839,0.992435,4.63998
Hierarchy,200,Medium,8,1,0.782263,0.99247,4.63953
Hierarchy,200,Medium,9,1,0.570411,0.99247,4.63674
Hierarchy,200,Medium,10,1,0.502757,0.99247,4.63579
Hierarchy,200,Medium,11,4,2.20506,0.99247,4.63335
Hierarchy,200,Medium,12,1,0.413883,0.99247,4.63244
Hierarchy,200,Medium,13,1,0.54698,0.99247,4.63244
Hierarchy,200,Medium,14,1,0.988785,0.99247,4.63113
Hierarchy,200,Medium,15,1,0.850596,0.99219,4.6288
Hierarchy,200,Medium,16,3,1.40657,0.99219,4.62626
Hierarchy,200,Medium,17,1,0.985535,0.99219,4.62326
Hierarchy,200,Medium,18,1,0.65866,0.99219,4.62111
Hierarchy,200,Medium,19,1,0.666074,0.992575,4.62242
Hierarchy,200,Medium,20,1,0.618854,0.992575,4.62246
Hierarchy,200,Medium,21,1,0.843287,0.992575,4.62175
Hierarchy,200,Medium,22,2,2.08677,0.993381,4.62509
Hierarchy,200,Medium,23,1,0.766123,0.993381,4.62407
Hierarchy,200,Medium,24,1,0.510035,0.993381,4.6234
Hierarchy,200,Medium,25,1,0.702793,0.993381,4.62015
Hierarchy,200,Medium,26,1,0.591443,0.993381,4.62012
Hierarchy,200,Medium,27,1,0.830315,0.993381,4.61945
Hierarchy,200,Medium,28,1,0.732082,0.993381,4.61666
Hierarchy,200,Medium,29,1,0.976821,0.993381,4.61599
Hierarchy,200,Medium,30,1,0.618181,0.993381,4.61483
Hierarchy,200,Medium,31,2,1.24722,0.993381,4.61458
Hierarchy,200,Medium,32,1,0.495503,0.993381,4.61416
Hierarchy,200,Medium,33,2,0.959545,0.993381,4.61314
Hierarchy,200,Medium,34,9,6.83021,0.993381,4.61099
Hierarchy,200,Medium,35,1,0.757916,0.993381,4.60989
Hierarchy,200,Medium,36,1,0.432147,0.993381,4.60951
Hierarchy,200,Medium,37,1,0.423637,0.993381,4.60943
Hierarchy,200,Medium,38,1,0.713541,0.993381,4.60947
Hierarchy,200,Medium,39,1,1.15409,0.993381,4.60915
Hierarchy,200,Medium,40,1,0.939281,0.993381,4.60753
Hierarchy,200,Medium,41,1,0.63458,0.993381,4.60711
Hierarchy,200,Medium,42,1,0.4667,0.993381,4.6058
Hierarchy,200,Medium,43,1,0.688231,0.993381,4.60489
Hierarchy,200,Medium,44,1,0.576286,0.993381,4.60422
Hierarchy,200,Medium,45,1,0.776697,0.993381,4.60393
Hierarchy,200,Medium,46,1,0.438423,0.993381,4.60302
Hierarchy,200,Medium,47,2,1.05105,0.993381,4.60305
Hierarchy,200,Medium,48,1,0.473304,0.993416,4.60391
Hierarchy,200,Medium,49,1,0.430218,0.993416,4.6036
Hierarchy,200,Medium,50,2,1.07951,0.993416,4.603
A* Static,200,Hard,0,0,0,0.997153,7.00736
A* Static,200,Hard,1,1,0,0.997071,7.00737
A* Static,200,Hard,2,1,0,0.9967,7.00526
A* Static,200,Hard,3,1,0,0.996452,7.00348
A* Static,200,Hard,4,1,0,0.996411,7.0034
A* Static,200,Hard,5,1,0,0.996204,7.00356
A* Static,200,Hard,6,4,0,0.995668,7.0034
A* Static,200,Hard,7,1,0,0.995627,7.00298
A* Static,200,Hard,8,2,0,0.995214,7.00282
A* Static,200,Hard,9,1,0,0.995173,7.00261
A* Static,200,Hard,10,1,0,0.995049,7.00261
A* Static,200,Hard,11,2,0,0.992821,7.00283
A* Static,200,Hard,12,1,0,0.99278,7.00278
A* Static,200,Hard,13,1,0,0.992739,7.00287
A* Static,200,Hard,14,1,0,0.992698,7.00283
A* Static,200,Hard,15,1,0,0.992656,7.00278
A* Static,200,Hard,16,1,0,0.992533,7.00278
A* Static,200,Hard,17,1,0,0.99113,7.00308
A* Static,200,Hard,18,1,0,0.99113,7.00308
A* Static,200,Hard,19,1,0,0.991006,7.00308
A* Static,200,Hard,20,1,0,0.990965,7.00321
A* Static,200,Hard,21,1,0,0.990924,7.00329
A* Static,200,Hard,22,1,0,0.98981,6.99858
A* Static,200,Hard,23,1,0,0.988242,6.99094
A* Static,200,Hard,24,1,0,0.988201,6.99082
A* Static,200,Hard,25,1,0,0.987541,6.98872
A* Static,200,Hard,26,1,0,0.987458,6.98897
A* Static,200,Hard,27,9,0,0.983126,6.96345
A* Static,200,Hard,28,1,0,0.982879,6.96407
A* Static,200,Hard,29,3,0,0.982714,6.96411
A* Static,200,Hard,30,6,0,0.981146,6.95434
A* Static,200,Hard,31,1,0,0.98094,6.95391
A* Static,200,Hard,32,1,0,0.980692,6.95196
A* Static,200,Hard,33,1,0,0.97995,6.94809
A* Static,200,Hard,34,1,0,0.979867,6.94779
A* Static,200,Hard,35,1,0,0.979578,6.94752
A* Static,200,Hard,36,1,0,0.979537,6.94769
A* Static,200,Hard,37,1,0,0.979166,6.94679
A* Static,200,Hard,38,1,0,0.979042,6.94678
A* Static,200,Hard,39,1,0,0.978918,6.9469
A* Static,200,Hard,40,1,0,0.978588,6.94755
A* Static,200,Hard,41,1,0,0.978547,6.94734
A* Static,200,Hard,42,1,0,0.978506,6.94755
A* Static,200,Hard,43,1,0,0.978464,6.94742
A* Static,200,Hard,44,1,0,0.977928,6.94895
A* Static,200,Hard,45,1,0,0.977887,6.94857
A* Static,200,Hard,46,2,0,0.976773,6.94665
A* Static,200,Hard,47,1,0,0.97669,6.9461
A* Static,200,Hard,48,1,0,0.976567,6.94609
A* Static,200,Hard,49,1,0,0.976525,6.94601
A* Static,200,Hard,50,1,0,0.975948,6.94416
A* Oracle,200,Hard,0,0,0,0.997153,7.00736
A* Oracle,200,Hard,1,1,5.06799,0.997153,7.00736
A* Oracle,200,Hard,2,1,5.06824,0.997153,7.00741
A* Oracle,200,Hard,3,1,5.07031,0.997153,7.00699
A* Oracle,200,Hard,4,1,5.072,0.997153,7.00699
A* Oracle,200,Hard,5,1,5.06799,0.997153,7.00712
A* Oracle,200,Hard,6,4,5.06271,0.997153,7.00749
A* Oracle,200,Hard,7,1,5.06715,0.997153,7.00745
A* Oracle,200,Hard,8,2,5.06882,0.997153,7.00757
A* Oracle,200,Hard,9,1,5.07153,0.997153,7.00765
A* Oracle,200,Hard,10,1,5.0702,0.997153,7.00712
A* Oracle,200,Hard,11,2,5.07672,0.997153,7.00811
A* Oracle,200,Hard,12,1,5.06787,0.997153,7.00827
A* Oracle,200,Hard,13,1,5.06705,0.997153,7.00815
A* Oracle,200,Hard,14,1,5.07023,0.997153,7.00811
A* Oracle,200,Hard,15,1,5.069,0.997153,7.00811
A* Oracle,200,Hard,16,1,5.07028,0.997153,7.0084
A* Oracle,200,Hard,17,1,5.06698,0.997153,7.00836
A* Oracle,200,Hard,18,1,5.06315,0.997153,7.00836
A* Oracle,200,Hard,19,1,5.07077,0.997153,7.00823
A* Oracle,200,Hard,20,1,5.07264,0.997153,7.00823
A* Oracle,200,Hard,21,1,5.0667,0.997153,7.00749
A* Oracle,200,Hard,22,1,5.06866,0.997153,7.00745
A* Oracle,200,Hard,23,1,5.06457,0.997153,7.00732
A* Oracle,200,Hard,24,1,5.06926,0.997153,7.0072
A* Oracle,200,Hard,25,1,5.07211,0.997153,7.00716
A* Oracle,200,Hard,26,1,5.07235,0.997153,7.00712
A* Oracle,200,Hard,27,9,5.08796,0.997153,7.02329
A* Oracle,200,Hard,28,1,5.0866,0.997153,7.02333
A* Oracle,200,Hard,29,3,5.08262,0.997153,7.02309
A* Oracle,200,Hard,30,6,5.08905,0.997153,7.02313
A* Oracle,200,Hard,31,1,5.08564,0.997153,7.02313
A* Oracle,200,Hard,32,1,5.08945,0.997153,7.02276
A* Oracle,200,Hard,33,1,5.0874,0.997153,7.0228
A* Oracle,200,Hard,34,1,5.09186,0.997153,7.02267
A* Oracle,200,Hard,35,1,5.08721,0.997153,7.02267
A* Oracle,200,Hard,36,1,5.08852,0.997153,7.02151
A* Oracle,200,Hard,37,1,5.08639,0.997153,7.02164
A* Oracle,200,Hard,38,1,5.08803,0.997153,7.0216
A* Oracle,200,Hard,39,1,5.0892,0.997071,7.02164
A* Oracle,200,Hard,40,1,5.08751,0.997071,7.0216
A* Oracle,200,Hard,41,1,5.08469,0.997071,7.02143
A* Oracle,200,Hard,42,1,5.08635,0.997071,7.02069
A* Oracle,200,Hard,43,1,5.08216,0.997071,7.02032
A* Oracle,200,Hard,44,1,5.09189,0.997071,7.02085
A* Oracle,200,Hard,45,1,5.08685,0.997071,7.02085
A* Oracle,200,Hard,46,2,5.09239,0.997071,7.02201
A* Oracle,200,Hard,47,1,5.08933,0.997071,7.02201
A* Oracle,200,Hard,48,1,5.09183,0.997071,7.02201
A* Oracle,200,Hard,49,1,5.0873,0.997071,7.02214
A* Oracle,200,Hard,50,1,5.09325,0.997071,7.02197
Local,200,Hard,0,0,0,0.980899,7.13997
Local,200,Hard,1,1,0.440968,0.980899,7.14027
Local,200,Hard,2,1,1.06914,0.98094,7.13917
Local,200,Hard,3,1,0.280022,0.98094,7.13858
Local,200,Hard,4,1,0.289376,0.98094,7.13858
Local,200,Hard,5,1,0.29562,0.98094,7.13858
Local,200,Hard,6,4,1.29422,0.98094,7.13908
Local,200,Hard,7,1,0.371624,0.98094,7.13925
Local,200,Hard,8,2,0.742588,0.98094,7.13866
Local,200,Hard,9,1,0.333684,0.98094,7.13871
Local,200,Hard,10,1,0.234047,0.98094,7.13782
Local,200,Hard,11,2,0.52167,0.98094,7.13913
Local,200,Hard,12,1,0.226339,0.98094,7.139
Local,200,Hard,13,1,0.211488,0.98094,7.13887
Local,200,Hard,14,1,0.346729,0.98094,7.13866
Local,200,Hard,15,1,0.16685,0.98094,7.13875
Local,200,Hard,16,1,0.202904,0.98094,7.13896
Local,200,Hard,17,1,0.158711,0.981022,7.13924
Local,200,Hard,18,1,0.216742,0.981022,7.13916
Local,200,Hard,19,1,0.506207,0.981022,7.13916
Local,200,Hard,20,1,0.248887,0.981022,7.13806
